full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Realism\henri-fantin-latour_wildflowers-1879.jpg,Realism\henri-fantin-latour_wildflowers-1879.jpg,Realism,henri-fantin-latour_wildflowers-1879.jpg,"The yellow flowers have an affect on my mood, filling me with contentment.",contentment
data\raw\wikiart\Expressionism\pierre-alechinsky_les-aiguilles-iii.jpg,Expressionism\pierre-alechinsky_les-aiguilles-iii.jpg,Expressionism,pierre-alechinsky_les-aiguilles-iii.jpg,looks like a postage stamp whose topic has been removed,something else
data\raw\wikiart\Realism\vincent-van-gogh_the-church-in-nuenen-in-winter-1883.jpg,Realism\vincent-van-gogh_the-church-in-nuenen-in-winter-1883.jpg,Realism,vincent-van-gogh_the-church-in-nuenen-in-winter-1883.jpg,The tree branches look like elaborate candle sticks,amusement
data\raw\wikiart\Expressionism\ernst-ludwig-kirchner_two-heads-looking-at-each-other.jpg,Expressionism\ernst-ludwig-kirchner_two-heads-looking-at-each-other.jpg,Expressionism,ernst-ludwig-kirchner_two-heads-looking-at-each-other.jpg,the two faces looking at one another is sweet,awe
data\raw\wikiart\Rococo\hubert-robert_ancient-ruins-used-as-public-baths-1798.jpg,Rococo\hubert-robert_ancient-ruins-used-as-public-baths-1798.jpg,Rococo,hubert-robert_ancient-ruins-used-as-public-baths-1798.jpg,The way the sunlight spills through the archways is really inspiring,awe
data\raw\wikiart\Northern_Renaissance\hans-memling_portrait-of-jacques-of-savoy-1470.jpg,Northern_Renaissance\hans-memling_portrait-of-jacques-of-savoy-1470.jpg,Northern_Renaissance,hans-memling_portrait-of-jacques-of-savoy-1470.jpg,The man's hat has a large crack running through it,sadness
data\raw\wikiart\Cubism\marc-chagall_portrait-of-brother-david-with-mandolin-1914.jpg,Cubism\marc-chagall_portrait-of-brother-david-with-mandolin-1914.jpg,Cubism,marc-chagall_portrait-of-brother-david-with-mandolin-1914.jpg,I want to be outside of the window hearing what is being played.,contentment
data\raw\wikiart\Pop_Art\lourdes-castro_untitled-composition-ombre-1967.jpg,Pop_Art\lourdes-castro_untitled-composition-ombre-1967.jpg,Pop_Art,lourdes-castro_untitled-composition-ombre-1967.jpg,Curious - the pictures that emerge on either side are fascinating and the colours are vivid and bold.,something else
data\raw\wikiart\Impressionism\eugene-boudin_deauville-the-dunes-1.jpg,Impressionism\eugene-boudin_deauville-the-dunes-1.jpg,Impressionism,eugene-boudin_deauville-the-dunes-1.jpg,The vast landscape with the lighter ground and dark skies invoke amazement.,awe
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_small-greek-heads.jpg,Art_Nouveau_Modern\raphael-kirchner_small-greek-heads.jpg,Art_Nouveau_Modern,raphael-kirchner_small-greek-heads.jpg,"This one really generates a blank sensation, like a coca-cola sign hanging in a bar. Blah.",something else
data\raw\wikiart\Expressionism\zinaida-serebriakova_castellan-valley-1929.jpg,Expressionism\zinaida-serebriakova_castellan-valley-1929.jpg,Expressionism,zinaida-serebriakova_castellan-valley-1929.jpg,those tall slopes make me think of a wild roller coaster,something else
data\raw\wikiart\High_Renaissance\titian_saint-anthony.jpg,High_Renaissance\titian_saint-anthony.jpg,High_Renaissance,titian_saint-anthony.jpg,The scene is dreamy and brings a sense of calm,contentment
data\raw\wikiart\Cubism\amadeo-de-souza-cardoso_brook-house-1913.jpg,Cubism\amadeo-de-souza-cardoso_brook-house-1913.jpg,Cubism,amadeo-de-souza-cardoso_brook-house-1913.jpg,the browns on the grass and tress is very ugly,disgust
data\raw\wikiart\Early_Renaissance\andrea-mantegna_portrait-of-a-man.jpg,Early_Renaissance\andrea-mantegna_portrait-of-a-man.jpg,Early_Renaissance,andrea-mantegna_portrait-of-a-man.jpg,This looks like another attempt of the mona lisa just from the side view and a slight modern twist in clothing it does not look original,disgust
data\raw\wikiart\Realism\isaac-levitan_plyos-1889.jpg,Realism\isaac-levitan_plyos-1889.jpg,Realism,isaac-levitan_plyos-1889.jpg,I feel like i am sitting on this shoreline.,contentment
data\raw\wikiart\Art_Nouveau_Modern\ferdinand-hodler_cavalryman-striding-a-horse-1908.jpg,Art_Nouveau_Modern\ferdinand-hodler_cavalryman-striding-a-horse-1908.jpg,Art_Nouveau_Modern,ferdinand-hodler_cavalryman-striding-a-horse-1908.jpg,The simple pencil drawing of the moving horse gives you a sense of the humbled majesty of nature.,awe
data\raw\wikiart\Early_Renaissance\fra-angelico_virgin-and-child.jpg,Early_Renaissance\fra-angelico_virgin-and-child.jpg,Early_Renaissance,fra-angelico_virgin-and-child.jpg,"This line drawing of Madonna and Child is very simple and balanced, but the eyes are creepy and scary.",something else
data\raw\wikiart\Early_Renaissance\andrea-del-castagno_queen-esther.jpg,Early_Renaissance\andrea-del-castagno_queen-esther.jpg,Early_Renaissance,andrea-del-castagno_queen-esther.jpg,I really love the colors and the look the woman has,awe
data\raw\wikiart\Naive_Art_Primitivism\martiros-saryan_illustration-to-armenian-folk-tales-1937-7.jpg,Naive_Art_Primitivism\martiros-saryan_illustration-to-armenian-folk-tales-1937-7.jpg,Naive_Art_Primitivism,martiros-saryan_illustration-to-armenian-folk-tales-1937-7.jpg,A warrior seems to have murdered an unarmed old civilian,sadness
data\raw\wikiart\Early_Renaissance\sandro-botticelli_santa-maria-novella(1).jpg,Early_Renaissance\sandro-botticelli_santa-maria-novella(1).jpg,Early_Renaissance,sandro-botticelli_santa-maria-novella(1).jpg,"I'm in awe of this Biblical scene - Jesus' birth. The blue colors are especially striking, which is interesting.",awe
data\raw\wikiart\Art_Nouveau_Modern\jacek-malczewski_st-john-and-salome.jpg,Art_Nouveau_Modern\jacek-malczewski_st-john-and-salome.jpg,Art_Nouveau_Modern,jacek-malczewski_st-john-and-salome.jpg,"I'm sure this is supposed to be somewhat serious, but the expressions are priceless and smug to me and good for a chuckle.",amusement
data\raw\wikiart\Rococo\joshua-reynolds_thomas-conolly-1764.jpg,Rococo\joshua-reynolds_thomas-conolly-1764.jpg,Rococo,joshua-reynolds_thomas-conolly-1764.jpg,This man's hairstyle unfortunately came back into style a few years ago.,something else
data\raw\wikiart\Northern_Renaissance\hieronymus-bosch_the-garden-of-earthly-delights-1515.jpg,Northern_Renaissance\hieronymus-bosch_the-garden-of-earthly-delights-1515.jpg,Northern_Renaissance,hieronymus-bosch_the-garden-of-earthly-delights-1515.jpg,a great invasion is in the process of taking place,excitement
data\raw\wikiart\Expressionism\amedeo-modigliani_little-girl-in-black-apron-1918.jpg,Expressionism\amedeo-modigliani_little-girl-in-black-apron-1918.jpg,Expressionism,amedeo-modigliani_little-girl-in-black-apron-1918.jpg,Her drooping eyes and hands hanging looks like depression.,sadness
data\raw\wikiart\Fauvism\milton-avery_figure-by-pool-1945.jpg,Fauvism\milton-avery_figure-by-pool-1945.jpg,Fauvism,milton-avery_figure-by-pool-1945.jpg,sitting along the banks of the green lake on the pibk rocks,contentment
data\raw\wikiart\Post_Impressionism\gustave-loiseau_poplars.jpg,Post_Impressionism\gustave-loiseau_poplars.jpg,Post_Impressionism,gustave-loiseau_poplars.jpg,The tree branches are completely bare which makes this scene look cold,sadness
data\raw\wikiart\Realism\vasily-surikov_yermak-s-conquest-of-siberia-study-3.jpg,Realism\vasily-surikov_yermak-s-conquest-of-siberia-study-3.jpg,Realism,vasily-surikov_yermak-s-conquest-of-siberia-study-3.jpg,The women rowing on boats make for a relaxing sight for me.,contentment
data\raw\wikiart\Naive_Art_Primitivism\boris-kustodiev_easter-procession-1915.jpg,Naive_Art_Primitivism\boris-kustodiev_easter-procession-1915.jpg,Naive_Art_Primitivism,boris-kustodiev_easter-procession-1915.jpg,The parade like subject and colors of this picture make me feel joyful.,amusement
data\raw\wikiart\Expressionism\lucian-freud_portrait-of-christian-berard-1948.jpg,Expressionism\lucian-freud_portrait-of-christian-berard-1948.jpg,Expressionism,lucian-freud_portrait-of-christian-berard-1948.jpg,The man looks like he's very bored and looking at something.,something else
data\raw\wikiart\Post_Impressionism\salvador-dali_study-for-self-portrait.jpg,Post_Impressionism\salvador-dali_study-for-self-portrait.jpg,Post_Impressionism,salvador-dali_study-for-self-portrait.jpg,This woman must be some sort of evil swamp witch with a bow and arrow.,fear
data\raw\wikiart\Impressionism\camille-pissarro_the-fair-dieppe-sunny-afternoon-1901.jpg,Impressionism\camille-pissarro_the-fair-dieppe-sunny-afternoon-1901.jpg,Impressionism,camille-pissarro_the-fair-dieppe-sunny-afternoon-1901.jpg,it looks like a big event happening on the main square,contentment
data\raw\wikiart\Baroque\paul-bril_view-of-a-port-1607.jpg,Baroque\paul-bril_view-of-a-port-1607.jpg,Baroque,paul-bril_view-of-a-port-1607.jpg,The sailors are preparing for adventure.,excitement
data\raw\wikiart\Realism\taras-shevchenko_self-portrait-1859.jpg,Realism\taras-shevchenko_self-portrait-1859.jpg,Realism,taras-shevchenko_self-portrait-1859.jpg,I feel a feeling of gloom and doom and fear when I look at this because there's so much darkness to it.,fear
data\raw\wikiart\Color_Field_Painting\jose-guerrero_untitled.jpg,Color_Field_Painting\jose-guerrero_untitled.jpg,Color_Field_Painting,jose-guerrero_untitled.jpg,This shows greeny of the land.,something else
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_unknown-17.jpg,Art_Nouveau_Modern\raphael-kirchner_unknown-17.jpg,Art_Nouveau_Modern,raphael-kirchner_unknown-17.jpg,The woman looks like she is confident in her own skin.,disgust
data\raw\wikiart\Baroque\rembrandt_bust-of-an-old-man-with-a-flowing-beard-the-head-bowed-forward-the-left-shoulder-unshaded-1630.jpg,Baroque\rembrandt_bust-of-an-old-man-with-a-flowing-beard-the-head-bowed-forward-the-left-shoulder-unshaded-1630.jpg,Baroque,rembrandt_bust-of-an-old-man-with-a-flowing-beard-the-head-bowed-forward-the-left-shoulder-unshaded-1630.jpg,The man in this sketch looks fairly serious in his face.,something else
data\raw\wikiart\Expressionism\salvador-dali_portrait-of-a-girl-in-a-landscape.jpg,Expressionism\salvador-dali_portrait-of-a-girl-in-a-landscape.jpg,Expressionism,salvador-dali_portrait-of-a-girl-in-a-landscape.jpg,This woman's far away eyes and pleasant mouth feels like she is in deep thought and content with what she is feeling.,contentment
data\raw\wikiart\Contemporary_Realism\john-miller_beach-with-palm.jpg,Contemporary_Realism\john-miller_beach-with-palm.jpg,Contemporary_Realism,john-miller_beach-with-palm.jpg,A desirable place to be,amusement
data\raw\wikiart\Rococo\joshua-reynolds_mrs-abington-1771.jpg,Rococo\joshua-reynolds_mrs-abington-1771.jpg,Rococo,joshua-reynolds_mrs-abington-1771.jpg,"She's sitting for a portrait with her pooch, but you can tell she's an entitled tyrant. She's probably a slave owner.",anger
data\raw\wikiart\Realism\edouard-manet_the-dead-toreador-1865(1).jpg,Realism\edouard-manet_the-dead-toreador-1865(1).jpg,Realism,edouard-manet_the-dead-toreador-1865(1).jpg,Curiosity comes to mind because it seems like the bull won.,something else
data\raw\wikiart\Cubism\miriam-schapiro_moving-away-1985.jpg,Cubism\miriam-schapiro_moving-away-1985.jpg,Cubism,miriam-schapiro_moving-away-1985.jpg,the colors are so bright and there are flowers and it looks like dancing it gives you a feel of happiness and excitement,excitement
data\raw\wikiart\Baroque\david-teniers-the-younger_the-gallery-of-archduke-leopold-in-brussels-1641.jpg,Baroque\david-teniers-the-younger_the-gallery-of-archduke-leopold-in-brussels-1641.jpg,Baroque,david-teniers-the-younger_the-gallery-of-archduke-leopold-in-brussels-1641.jpg,I got a chuckle out of this. A painting of paintings.,amusement
data\raw\wikiart\Romanticism\arnold-bã¶cklin_high-mountains-with-chamoises-1849.jpg,Romanticism\arnold-bã¶cklin_high-mountains-with-chamoises-1849.jpg,Romanticism,arnold-bã¶cklin_high-mountains-with-chamoises-1849.jpg,It looks like a scary ritual.,fear
data\raw\wikiart\Baroque\diego-velazquez_philip-iv-king-of-spain-1644.jpg,Baroque\diego-velazquez_philip-iv-king-of-spain-1644.jpg,Baroque,diego-velazquez_philip-iv-king-of-spain-1644.jpg,Very realistic and the red on his clothing sticks out a lot.,awe
data\raw\wikiart\Expressionism\arturo-souto_horses-by-the-water-1934.jpg,Expressionism\arturo-souto_horses-by-the-water-1934.jpg,Expressionism,arturo-souto_horses-by-the-water-1934.jpg,The colors in the picture are very soothing. The horses laying down represent serenity.,contentment
data\raw\wikiart\Minimalism\michelangelo-pistoletto_neon.jpg,Minimalism\michelangelo-pistoletto_neon.jpg,Minimalism,michelangelo-pistoletto_neon.jpg,"It's not easy to form neon tubes into letter shapes, and then to add other pigments to the glass to color the light, neon being one of the ""Noble Gases"", which means it does not form compounds. Neon, Helium, Zenon, Argon, and Krypton, I believe are the five Noble Gases.",excitement
data\raw\wikiart\Abstract_Expressionism\barnett-newman_untitled-1945-1.jpg,Abstract_Expressionism\barnett-newman_untitled-1945-1.jpg,Abstract_Expressionism,barnett-newman_untitled-1945-1.jpg,The color schemes and patterns make me think of cave drawings,awe
data\raw\wikiart\Romanticism\orest-kiprensky_sitter-1803.jpg,Romanticism\orest-kiprensky_sitter-1803.jpg,Romanticism,orest-kiprensky_sitter-1803.jpg,This is a chiseled physique and is one that all men strive for.,awe
data\raw\wikiart\Realism\ilya-repin_portrait-of-composer-and-journalist-pavel-ivanovich-blaramberg-1884.jpg,Realism\ilya-repin_portrait-of-composer-and-journalist-pavel-ivanovich-blaramberg-1884.jpg,Realism,ilya-repin_portrait-of-composer-and-journalist-pavel-ivanovich-blaramberg-1884.jpg,That guy looks like he's incredibly bored trying to read that book and there is an ashtray full of cigarettes,amusement
data\raw\wikiart\Northern_Renaissance\hugo-van-der-goes_portrait-of-a-man-of-prayer-with-st-john-the-baptist.jpg,Northern_Renaissance\hugo-van-der-goes_portrait-of-a-man-of-prayer-with-st-john-the-baptist.jpg,Northern_Renaissance,hugo-van-der-goes_portrait-of-a-man-of-prayer-with-st-john-the-baptist.jpg,The man praying seems to be controlled by the one behind him.,contentment
data\raw\wikiart\Art_Nouveau_Modern\anna-ostroumova-lebedeva_the-gate-and-the-road-to-etyup-1923.jpg,Art_Nouveau_Modern\anna-ostroumova-lebedeva_the-gate-and-the-road-to-etyup-1923.jpg,Art_Nouveau_Modern,anna-ostroumova-lebedeva_the-gate-and-the-road-to-etyup-1923.jpg,It looks bleak to me - like a snowy landscape and the gates are kind of restrictive - blocking a lot of the scene,something else
data\raw\wikiart\Art_Nouveau_Modern\koloman-moser_a-modern-tantalus-illustration-for-meggendorfer-leaves.jpg,Art_Nouveau_Modern\koloman-moser_a-modern-tantalus-illustration-for-meggendorfer-leaves.jpg,Art_Nouveau_Modern,koloman-moser_a-modern-tantalus-illustration-for-meggendorfer-leaves.jpg,The girl putting her hand in the guys face is cheeky,amusement
data\raw\wikiart\Realism\jean-francois-millet_the-potato-growers.jpg,Realism\jean-francois-millet_the-potato-growers.jpg,Realism,jean-francois-millet_the-potato-growers.jpg,the people in the field hoe along lazily.,contentment
data\raw\wikiart\Expressionism\jose-gutierrez-solana_the-carnival.jpg,Expressionism\jose-gutierrez-solana_the-carnival.jpg,Expressionism,jose-gutierrez-solana_the-carnival.jpg,The costumes and masks worn by the people look ghoulish and bizarre and seem to be worn by adults which is disturbing which makes me fearful,fear
data\raw\wikiart\Expressionism\frank-auerbach_figure-on-a-bed-1970.jpg,Expressionism\frank-auerbach_figure-on-a-bed-1970.jpg,Expressionism,frank-auerbach_figure-on-a-bed-1970.jpg,This one is very abstract. The colors work well together,amusement
data\raw\wikiart\Realism\thomas-eakins_illustrated-letter-written-to-his-family-1866.jpg,Realism\thomas-eakins_illustrated-letter-written-to-his-family-1866.jpg,Realism,thomas-eakins_illustrated-letter-written-to-his-family-1866.jpg,"Boredom, I guess.  i can't read the riting, but I suspect it's a description of furniture pieces.",something else
data\raw\wikiart\Mannerism_Late_Renaissance\paolo-veronese_minerva-between-the-geometry-and-arithmetic-1551.jpg,Mannerism_Late_Renaissance\paolo-veronese_minerva-between-the-geometry-and-arithmetic-1551.jpg,Mannerism_Late_Renaissance,paolo-veronese_minerva-between-the-geometry-and-arithmetic-1551.jpg,"The man is longing for one woman while being comforted by another, and the position of his left hand on the other woman's arm makes it appear he may be pushing her away.",something else
data\raw\wikiart\Rococo\fyodor-rokotov_portrait-of-count-illarion-ivanovich-vorontsov.jpg,Rococo\fyodor-rokotov_portrait-of-count-illarion-ivanovich-vorontsov.jpg,Rococo,fyodor-rokotov_portrait-of-count-illarion-ivanovich-vorontsov.jpg,The expression on this face is calm and pleasant. His eyes are soft and kind. The color palette is muted and soft. It's a calming piece.,contentment
data\raw\wikiart\Post_Impressionism\paul-cezanne_cote-du-galet-at-pontoise.jpg,Post_Impressionism\paul-cezanne_cote-du-galet-at-pontoise.jpg,Post_Impressionism,paul-cezanne_cote-du-galet-at-pontoise.jpg,The greens and yellows are beautiful and remind me of the English countryside.,contentment
data\raw\wikiart\Romanticism\konstantin-makovsky_cairene-1.jpg,Romanticism\konstantin-makovsky_cairene-1.jpg,Romanticism,konstantin-makovsky_cairene-1.jpg,"There is peace and tranquillity here, and the sunny backdrop adds to this.",contentment
data\raw\wikiart\Post_Impressionism\pyotr-konchalovsky_still-life-with-lilac-and-orange-1927.jpg,Post_Impressionism\pyotr-konchalovsky_still-life-with-lilac-and-orange-1927.jpg,Post_Impressionism,pyotr-konchalovsky_still-life-with-lilac-and-orange-1927.jpg,This seems like a pretty standard picture of a Grandma's table.,contentment
data\raw\wikiart\Art_Nouveau_Modern\nicholas-roerich_corridors-of-the-castle-dungeons-1913.jpg,Art_Nouveau_Modern\nicholas-roerich_corridors-of-the-castle-dungeons-1913.jpg,Art_Nouveau_Modern,nicholas-roerich_corridors-of-the-castle-dungeons-1913.jpg,A violet spider's web with lots of stones in this oil painting.,awe
data\raw\wikiart\Pointillism\georges-seurat_grandcamp-evening-1885.jpg,Pointillism\georges-seurat_grandcamp-evening-1885.jpg,Pointillism,georges-seurat_grandcamp-evening-1885.jpg,I enjoy the abstract painting and how you have to look at it to really see the scenery,awe
data\raw\wikiart\High_Renaissance\luca-signorelli_flagellation.jpg,High_Renaissance\luca-signorelli_flagellation.jpg,High_Renaissance,luca-signorelli_flagellation.jpg,"I am not a fan of angry, depressing Christian art. Catholic imagery especially.",disgust
data\raw\wikiart\Minimalism\alex-hay_yellow-time-2007.jpg,Minimalism\alex-hay_yellow-time-2007.jpg,Minimalism,alex-hay_yellow-time-2007.jpg,I have no emotions for this picture. It is just a piece of wood and I feel nothing for it.,something else
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_smoking-women-1904-2.jpg,Art_Nouveau_Modern\raphael-kirchner_smoking-women-1904-2.jpg,Art_Nouveau_Modern,raphael-kirchner_smoking-women-1904-2.jpg,I do not think i would typically see a woman posed like that in negligee smoking a cigarette.,amusement
data\raw\wikiart\Color_Field_Painting\ronnie-landfield_golden-harvest-1981.jpg,Color_Field_Painting\ronnie-landfield_golden-harvest-1981.jpg,Color_Field_Painting,ronnie-landfield_golden-harvest-1981.jpg,The way the straight block of dreary brown at the bottom of the image contrasts with the fun shapes above.,sadness
data\raw\wikiart\Baroque\juan-de-valdes-leal_assumption-of-the-virgin-1659.jpg,Baroque\juan-de-valdes-leal_assumption-of-the-virgin-1659.jpg,Baroque,juan-de-valdes-leal_assumption-of-the-virgin-1659.jpg,"Another religious picture where you have no idea what is going on.  There are some nice blues, but overall it is somber and muted.",disgust
data\raw\wikiart\Rococo\francisco-bayeu-y-subias_the-holy-family-1776.jpg,Rococo\francisco-bayeu-y-subias_the-holy-family-1776.jpg,Rococo,francisco-bayeu-y-subias_the-holy-family-1776.jpg,"The baby is chubby and happy, and his mother is gazing at him with love.",contentment
data\raw\wikiart\Symbolism\mikalojus-ciurlionis_deluge-v-1904.jpg,Symbolism\mikalojus-ciurlionis_deluge-v-1904.jpg,Symbolism,mikalojus-ciurlionis_deluge-v-1904.jpg,The clouds over the mountains has a calming effect.  They look peaceful and comforting.,contentment
data\raw\wikiart\Ukiyo_e\utagawa-kuniyoshi_kyumonryu-shinshin-and-chokanko-chintasu.jpg,Ukiyo_e\utagawa-kuniyoshi_kyumonryu-shinshin-and-chokanko-chintasu.jpg,Ukiyo_e,utagawa-kuniyoshi_kyumonryu-shinshin-and-chokanko-chintasu.jpg,Warrior like person with a scary facial expression,fear
data\raw\wikiart\Symbolism\nicholas-roerich_krishna-1946.jpg,Symbolism\nicholas-roerich_krishna-1946.jpg,Symbolism,nicholas-roerich_krishna-1946.jpg,Nice painting of a sunny hillside with what looks like an indian snake charmer.,contentment
data\raw\wikiart\Impressionism\william-merritt-chase_after-the-rain.jpg,Impressionism\william-merritt-chase_after-the-rain.jpg,Impressionism,william-merritt-chase_after-the-rain.jpg,"The water is placid and dark, and the cloudy skies over it with a single boat give a sense that this is an area with few people and few disturbances.",contentment
data\raw\wikiart\Realism\salvador-dali_hannibal-crossing-the-aps.jpg,Realism\salvador-dali_hannibal-crossing-the-aps.jpg,Realism,salvador-dali_hannibal-crossing-the-aps.jpg,i have never seen elephants in a mountain terrain,something else
data\raw\wikiart\Abstract_Expressionism\richard-tuttle_the-duck-iv-1987.jpg,Abstract_Expressionism\richard-tuttle_the-duck-iv-1987.jpg,Abstract_Expressionism,richard-tuttle_the-duck-iv-1987.jpg,This painting looks like it could be made out of paper or wood.,contentment
data\raw\wikiart\Realism\john-singer-sargent_mrs-abbott-lawrence-rotch-1903.jpg,Realism\john-singer-sargent_mrs-abbott-lawrence-rotch-1903.jpg,Realism,john-singer-sargent_mrs-abbott-lawrence-rotch-1903.jpg,"Great contrasting background. She has a soft and feminine appearance in her face, but her hand looks a bit odd. The skin of her face and hand are darker than the rest of her flesh.",contentment
data\raw\wikiart\Post_Impressionism\bertalan-por_landscape-in-krahovice-1914.jpg,Post_Impressionism\bertalan-por_landscape-in-krahovice-1914.jpg,Post_Impressionism,bertalan-por_landscape-in-krahovice-1914.jpg,Reminds me of a golf course and I love golf,contentment
data\raw\wikiart\Impressionism\pierre-auguste-renoir_place-clichy.jpg,Impressionism\pierre-auguste-renoir_place-clichy.jpg,Impressionism,pierre-auguste-renoir_place-clichy.jpg,This painting looks like there’s a lot of hustle and bustle going on in the city.,excitement
data\raw\wikiart\Symbolism\konstantin-somov_the-laughed-kiss-1909.jpg,Symbolism\konstantin-somov_the-laughed-kiss-1909.jpg,Symbolism,konstantin-somov_the-laughed-kiss-1909.jpg,The couple appear to be enjoying each others company and rainbow highlights the strength of their courtship,excitement
data\raw\wikiart\Realism\theodore-rousseau_paysage-in-auvergne-environs-de-puy(1).jpg,Realism\theodore-rousseau_paysage-in-auvergne-environs-de-puy(1).jpg,Realism,theodore-rousseau_paysage-in-auvergne-environs-de-puy(1).jpg,the country landscape of a town,awe
data\raw\wikiart\Baroque\rembrandt_river-landscape-with-a-windmill-1640.jpg,Baroque\rembrandt_river-landscape-with-a-windmill-1640.jpg,Baroque,rembrandt_river-landscape-with-a-windmill-1640.jpg,The dark black clouds at the corner of the picture makes it look as though a violent storm is approaching.,fear
data\raw\wikiart\Pop_Art\yayoi-kusama_dress-1982.jpg,Pop_Art\yayoi-kusama_dress-1982.jpg,Pop_Art,yayoi-kusama_dress-1982.jpg,Speckled red canvas with a overlay of white tree like images and green grass. It's not exactly appealing and seems juvenile.,something else
data\raw\wikiart\Color_Field_Painting\sam-francis_from-tokyo-3-1970.jpg,Color_Field_Painting\sam-francis_from-tokyo-3-1970.jpg,Color_Field_Painting,sam-francis_from-tokyo-3-1970.jpg,The arrangement of objects and colors are too chaotic,fear
data\raw\wikiart\Rococo\jean-honore-fragonard_two-heads-danger.jpg,Rococo\jean-honore-fragonard_two-heads-danger.jpg,Rococo,jean-honore-fragonard_two-heads-danger.jpg,Cherub and angel babies are a painting of innocent and angelic babies. It just makes me feel a lot of contentment.,contentment
data\raw\wikiart\Mannerism_Late_Renaissance\tintoretto_moses-drawing-water-from-the-rock-1577.jpg,Mannerism_Late_Renaissance\tintoretto_moses-drawing-water-from-the-rock-1577.jpg,Mannerism_Late_Renaissance,tintoretto_moses-drawing-water-from-the-rock-1577.jpg,"I'm almost intrigued by the image because there is so much to look at, I feel there's always something different to look at.",amusement
data\raw\wikiart\Northern_Renaissance\robert-campin_samian-sibyl.jpg,Northern_Renaissance\robert-campin_samian-sibyl.jpg,Northern_Renaissance,robert-campin_samian-sibyl.jpg,The woman's hand is so large that it could be God's hand,amusement
data\raw\wikiart\Impressionism\pierre-auguste-renoir_leontine-reading-1909-1.jpg,Impressionism\pierre-auguste-renoir_leontine-reading-1909-1.jpg,Impressionism,pierre-auguste-renoir_leontine-reading-1909-1.jpg,A married woman seems to be praying with her hands crossed,contentment
data\raw\wikiart\Symbolism\konstantin-bogaevsky_landscape-1908.jpg,Symbolism\konstantin-bogaevsky_landscape-1908.jpg,Symbolism,konstantin-bogaevsky_landscape-1908.jpg,"Looks like a peaceful entrance to a rain forest. It's all nature, no people.",contentment
data\raw\wikiart\Realism\vincent-van-gogh_peasant-man-and-woman-planting-potatoes-1885.jpg,Realism\vincent-van-gogh_peasant-man-and-woman-planting-potatoes-1885.jpg,Realism,vincent-van-gogh_peasant-man-and-woman-planting-potatoes-1885.jpg,the lack of scenery pulls any sense of narrative from their actions so i feel confused,something else
data\raw\wikiart\Northern_Renaissance\albrecht-durer_st-margaret.jpg,Northern_Renaissance\albrecht-durer_st-margaret.jpg,Northern_Renaissance,albrecht-durer_st-margaret.jpg,The woman looks regal with her crown and garments,awe
data\raw\wikiart\Symbolism\ferdinand-hodler_snow-in-the-engadine-1907.jpg,Symbolism\ferdinand-hodler_snow-in-the-engadine-1907.jpg,Symbolism,ferdinand-hodler_snow-in-the-engadine-1907.jpg,I want this to be the view from my front porch.,contentment
data\raw\wikiart\Baroque\bartolome-esteban-murillo_saint-augustine-in-meditation.jpg,Baroque\bartolome-esteban-murillo_saint-augustine-in-meditation.jpg,Baroque,bartolome-esteban-murillo_saint-augustine-in-meditation.jpg,The gloominess of the colours used and facial expression,sadness
data\raw\wikiart\Post_Impressionism\gwen-john_the-convalescent-1924.jpg,Post_Impressionism\gwen-john_the-convalescent-1924.jpg,Post_Impressionism,gwen-john_the-convalescent-1924.jpg,I feel bad for this girl who is reading a letter because the blue dress makes me think the artist wanted her to appear sad,sadness
data\raw\wikiart\Symbolism\kuzma-petrov-vodkin_bird-cherry-in-a-glass-1932.jpg,Symbolism\kuzma-petrov-vodkin_bird-cherry-in-a-glass-1932.jpg,Symbolism,kuzma-petrov-vodkin_bird-cherry-in-a-glass-1932.jpg,The rich colors and the pearlized plate make this seem like a high society breakfast table,contentment
data\raw\wikiart\Pop_Art\allan-d'arcangelo_madonna-and-child-1963.jpg,Pop_Art\allan-d'arcangelo_madonna-and-child-1963.jpg,Pop_Art,allan-d'arcangelo_madonna-and-child-1963.jpg,This makes me feel like the artist thinks women and girls are empty shells.,sadness
data\raw\wikiart\Realism\ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,Realism\ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,Realism,ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,"The slight red in the person's eyes which blends into the redness of the background and the way the person's face is relaxed but also of a certain stoic, thoughtfully solemn presence creates a sort of intriguingly sad presence.",sadness
data\raw\wikiart\Expressionism\carlos-saenz-de-tejada_the-chapman.jpg,Expressionism\carlos-saenz-de-tejada_the-chapman.jpg,Expressionism,carlos-saenz-de-tejada_the-chapman.jpg,Obviously a horrible barbaric and primitive sport,disgust
data\raw\wikiart\Naive_Art_Primitivism\grã©goire-michonze_in-the-village-1960.jpg,Naive_Art_Primitivism\grã©goire-michonze_in-the-village-1960.jpg,Naive_Art_Primitivism,grã©goire-michonze_in-the-village-1960.jpg,"The picture has unique shading that is slightly rough, but the level of detail is done well.",contentment
