full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Contemporary_Realism\richard-whitney_glenda.jpg,Contemporary_Realism\richard-whitney_glenda.jpg,Contemporary_Realism,richard-whitney_glenda.jpg,She looks sad while thinking about something,sadness
data\raw\wikiart\Baroque\aelbert-cuyp_self-portrait-as-a-boy.jpg,Baroque\aelbert-cuyp_self-portrait-as-a-boy.jpg,Baroque,aelbert-cuyp_self-portrait-as-a-boy.jpg,I'm not really sure how I feel about this painting. In a way it reminds me of Thanksgiving. But it also reminds me of something else and I can't figure out what.,something else
data\raw\wikiart\Realism\fyodor-vasilyev_peasant-s-courtyard-1869.jpg,Realism\fyodor-vasilyev_peasant-s-courtyard-1869.jpg,Realism,fyodor-vasilyev_peasant-s-courtyard-1869.jpg,The woman looks very deep into her work.  I like the white of her skirt.  It's a nice pop of color.,contentment
data\raw\wikiart\High_Renaissance\luca-signorelli_flagellation.jpg,High_Renaissance\luca-signorelli_flagellation.jpg,High_Renaissance,luca-signorelli_flagellation.jpg,"I am not a fan of angry, depressing Christian art. Catholic imagery especially.",disgust
data\raw\wikiart\Realism\ivan-shishkin_stones.jpg,Realism\ivan-shishkin_stones.jpg,Realism,ivan-shishkin_stones.jpg,I thought the giant rock was real at first.,awe
data\raw\wikiart\Realism\konstantin-korovin_still-life-with-lobster.jpg,Realism\konstantin-korovin_still-life-with-lobster.jpg,Realism,konstantin-korovin_still-life-with-lobster.jpg,The eye is drawn to the image of the dead fish and is leaves a feeling of sadness.,sadness
data\raw\wikiart\Contemporary_Realism\eric-fischl_krefeld-project-bedroom-scene-1.jpg,Contemporary_Realism\eric-fischl_krefeld-project-bedroom-scene-1.jpg,Contemporary_Realism,eric-fischl_krefeld-project-bedroom-scene-1.jpg,"even though the man is next to her, the woman looks lonely and unhappy",sadness
data\raw\wikiart\Post_Impressionism\ilya-mashkov_still-life-with-brocade-1914.jpg,Post_Impressionism\ilya-mashkov_still-life-with-brocade-1914.jpg,Post_Impressionism,ilya-mashkov_still-life-with-brocade-1914.jpg,I am forever in an excited trance  when i see this type of rendition from Marvelone'.,awe
data\raw\wikiart\Romanticism\francisco-goya_lunatic-behind-bars-1828.jpg,Romanticism\francisco-goya_lunatic-behind-bars-1828.jpg,Romanticism,francisco-goya_lunatic-behind-bars-1828.jpg,i feel terror because the man seems beastlike,fear
data\raw\wikiart\Early_Renaissance\domenico-ghirlandaio_death-and-assumption-of-the-virgin-1490.jpg,Early_Renaissance\domenico-ghirlandaio_death-and-assumption-of-the-virgin-1490.jpg,Early_Renaissance,domenico-ghirlandaio_death-and-assumption-of-the-virgin-1490.jpg,Looks like it's intended to cause religious awe because it looks biblical and that the figures are looking at hovering figures. But I'm not religious and I really don't feel anything,something else
data\raw\wikiart\Art_Nouveau_Modern\henri-de-toulouse-lautrec_horsemen-riding-in-the-bois-de-boulogne-1888.jpg,Art_Nouveau_Modern\henri-de-toulouse-lautrec_horsemen-riding-in-the-bois-de-boulogne-1888.jpg,Art_Nouveau_Modern,henri-de-toulouse-lautrec_horsemen-riding-in-the-bois-de-boulogne-1888.jpg,"Everything looks dreary here, as if the brown is trying to absorb everything.",something else
data\raw\wikiart\Minimalism\judy-chicago_dome-drawing-3a-1968.jpg,Minimalism\judy-chicago_dome-drawing-3a-1968.jpg,Minimalism,judy-chicago_dome-drawing-3a-1968.jpg,Anxiety because there was no clear pattern to the placement of the blue and red on the circles.,something else
data\raw\wikiart\Impressionism\edgar-degas_woman-squatting.jpg,Impressionism\edgar-degas_woman-squatting.jpg,Impressionism,edgar-degas_woman-squatting.jpg,The woman looks very lonely as she's sitting on the floor by herself.,sadness
data\raw\wikiart\Mannerism_Late_Renaissance\titian_the-martyrdom-of-st-lawrence-1559(1).jpg,Mannerism_Late_Renaissance\titian_the-martyrdom-of-st-lawrence-1559(1).jpg,Mannerism_Late_Renaissance,titian_the-martyrdom-of-st-lawrence-1559(1).jpg,The spot of light reminds me of a heavenly being coming down from above.,awe
data\raw\wikiart\Art_Nouveau_Modern\heorhiy-narbut_sheet-v-from-unpublished-ukrainian-alphabet-1919.jpg,Art_Nouveau_Modern\heorhiy-narbut_sheet-v-from-unpublished-ukrainian-alphabet-1919.jpg,Art_Nouveau_Modern,heorhiy-narbut_sheet-v-from-unpublished-ukrainian-alphabet-1919.jpg,The witch and bear stand out against the white background.,amusement
data\raw\wikiart\Impressionism\valentin-serov_serov-s-children-yuri-and-sasha-1904.jpg,Impressionism\valentin-serov_serov-s-children-yuri-and-sasha-1904.jpg,Impressionism,valentin-serov_serov-s-children-yuri-and-sasha-1904.jpg,"It's a little bland with no color and lacking detail, but it's also very sweet subject matter.  It's pleasant to look at.",contentment
data\raw\wikiart\Abstract_Expressionism\john-hoyland_warrior-universe.jpg,Abstract_Expressionism\john-hoyland_warrior-universe.jpg,Abstract_Expressionism,john-hoyland_warrior-universe.jpg,This artwork looks like our sun has reached max capacity and there is imminent destruction,fear
data\raw\wikiart\Expressionism\lovis-corinth_in-the-slaughter-house-1893.jpg,Expressionism\lovis-corinth_in-the-slaughter-house-1893.jpg,Expressionism,lovis-corinth_in-the-slaughter-house-1893.jpg,This painting makes me feel dizzy because I cant determine what it is about,something else
data\raw\wikiart\Pop_Art\edward-ruscha_ford-motor-city-portfolio-2009.jpg,Pop_Art\edward-ruscha_ford-motor-city-portfolio-2009.jpg,Pop_Art,edward-ruscha_ford-motor-city-portfolio-2009.jpg,confusion: does the ford embulom really have these little creatures on it? I must check now.,something else
data\raw\wikiart\Symbolism\mstislav-dobuzhinsky_kaunas-1933.jpg,Symbolism\mstislav-dobuzhinsky_kaunas-1933.jpg,Symbolism,mstislav-dobuzhinsky_kaunas-1933.jpg,It looks like a boring town. The shape of the houses is strange.,sadness
data\raw\wikiart\Naive_Art_Primitivism\fernando-botero_still-life-with-watermelon.jpg,Naive_Art_Primitivism\fernando-botero_still-life-with-watermelon.jpg,Naive_Art_Primitivism,fernando-botero_still-life-with-watermelon.jpg,Much of the fruit is dismembered and doesn't look entirely natural.,sadness
data\raw\wikiart\Impressionism\childe-hassam_the-mackaye-spectatorium.jpg,Impressionism\childe-hassam_the-mackaye-spectatorium.jpg,Impressionism,childe-hassam_the-mackaye-spectatorium.jpg,The fine detailing of the castle is incredible. You can count every window.,awe
data\raw\wikiart\Impressionism\william-merritt-chase_portrait-of-elizabeth-betsy-fisher.jpg,Impressionism\william-merritt-chase_portrait-of-elizabeth-betsy-fisher.jpg,Impressionism,william-merritt-chase_portrait-of-elizabeth-betsy-fisher.jpg,there is a peaceful look to her eyes behind the glasses,contentment
data\raw\wikiart\Synthetic_Cubism\pablo-picasso_au-bon-marche-1913.jpg,Synthetic_Cubism\pablo-picasso_au-bon-marche-1913.jpg,Synthetic_Cubism,pablo-picasso_au-bon-marche-1913.jpg,This painting makes me feel nostalgic. I am reminded of vintage fonts and antique advertising,something else
data\raw\wikiart\Realism\vladimir-makovsky_the-artist-and-the-apprentice.jpg,Realism\vladimir-makovsky_the-artist-and-the-apprentice.jpg,Realism,vladimir-makovsky_the-artist-and-the-apprentice.jpg,the art style looks like real and unique,awe
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_disembarkation-at-ostia-1465.jpg,Early_Renaissance\benozzo-gozzoli_disembarkation-at-ostia-1465.jpg,Early_Renaissance,benozzo-gozzoli_disembarkation-at-ostia-1465.jpg,Looks like the man in the middle is very important. The characters are painted with extreme detail.,contentment
data\raw\wikiart\Realism\ioannis-altamouras_study-on-the-ship-esmeralda.jpg,Realism\ioannis-altamouras_study-on-the-ship-esmeralda.jpg,Realism,ioannis-altamouras_study-on-the-ship-esmeralda.jpg,How the boat seems to be on the grass with no people on it is intriguing,something else
data\raw\wikiart\Baroque\josefa-de-obidos_pears-and-marasca-cherries-in-a-basket.jpg,Baroque\josefa-de-obidos_pears-and-marasca-cherries-in-a-basket.jpg,Baroque,josefa-de-obidos_pears-and-marasca-cherries-in-a-basket.jpg,The items in the image seem very grand indicating wealth and happiness,contentment
data\raw\wikiart\Northern_Renaissance\albrecht-durer_astronomer-1500.jpg,Northern_Renaissance\albrecht-durer_astronomer-1500.jpg,Northern_Renaissance,albrecht-durer_astronomer-1500.jpg,His face is content and he appears to be doing a hobby,contentment
data\raw\wikiart\Ukiyo_e\utagawa-kuniyoshi_women-13.jpg,Ukiyo_e\utagawa-kuniyoshi_women-13.jpg,Ukiyo_e,utagawa-kuniyoshi_women-13.jpg,This painting depicts traditional Japanese art and a geisha. I feel content because it doesn't really bring out any emotions in me but it is nice to look at.,contentment
data\raw\wikiart\Art_Nouveau_Modern\nicholas-roerich_city-1907-1.jpg,Art_Nouveau_Modern\nicholas-roerich_city-1907-1.jpg,Art_Nouveau_Modern,nicholas-roerich_city-1907-1.jpg,This seems to be of somewhere like italy a place id like to go,contentment
data\raw\wikiart\Expressionism\carlos-saenz-de-tejada_portrait-of-benvenuti-gonzalez-del-campillo-1920.jpg,Expressionism\carlos-saenz-de-tejada_portrait-of-benvenuti-gonzalez-del-campillo-1920.jpg,Expressionism,carlos-saenz-de-tejada_portrait-of-benvenuti-gonzalez-del-campillo-1920.jpg,I am excited by the less than thrilled look on this lovely young woman.  Exotic outfit.,excitement
data\raw\wikiart\Ukiyo_e\hiroshige_camellia-and-bush-warbler-1844.jpg,Ukiyo_e\hiroshige_camellia-and-bush-warbler-1844.jpg,Ukiyo_e,hiroshige_camellia-and-bush-warbler-1844.jpg,Small plants and animals make me feel this way.,contentment
data\raw\wikiart\Impressionism\winston-churchill_view-near-vence-in-the-alpes-maritimes.jpg,Impressionism\winston-churchill_view-near-vence-in-the-alpes-maritimes.jpg,Impressionism,winston-churchill_view-near-vence-in-the-alpes-maritimes.jpg,Orange topped terracotta roofs with blue sky feels hispanic and warm.,contentment
data\raw\wikiart\Impressionism\claude-monet_view-of-the-old-outer-harbor-at-le-havre.jpg,Impressionism\claude-monet_view-of-the-old-outer-harbor-at-le-havre.jpg,Impressionism,claude-monet_view-of-the-old-outer-harbor-at-le-havre.jpg,"The relaxing blue water, and the people alongside it make this look like a happy, fun place.",contentment
data\raw\wikiart\Expressionism\ion-tuculescu_peacocks-of-the-glances.jpg,Expressionism\ion-tuculescu_peacocks-of-the-glances.jpg,Expressionism,ion-tuculescu_peacocks-of-the-glances.jpg,This is chaotic to me.  It looks rather nauseating as well.,disgust
data\raw\wikiart\Expressionism\martiros-saryan_a-street-constantinople-1910-2.jpg,Expressionism\martiros-saryan_a-street-constantinople-1910-2.jpg,Expressionism,martiros-saryan_a-street-constantinople-1910-2.jpg,pathway to the secluded brothel house outside the city where little kids are sold.,anger
data\raw\wikiart\Realism\james-tissot_orphan.jpg,Realism\james-tissot_orphan.jpg,Realism,james-tissot_orphan.jpg,I feel curious in looking at this as the older woman seems like she's on guard from something while the little girl isn't aware of anything going on around her. It's strange.,something else
data\raw\wikiart\Realism\nicholas-roerich_head-of-zeus-1893.jpg,Realism\nicholas-roerich_head-of-zeus-1893.jpg,Realism,nicholas-roerich_head-of-zeus-1893.jpg,The man's hair looks like fungus is growing on his head.,disgust
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_procession-of-the-magus-melchior-detail-1461.jpg,Early_Renaissance\benozzo-gozzoli_procession-of-the-magus-melchior-detail-1461.jpg,Early_Renaissance,benozzo-gozzoli_procession-of-the-magus-melchior-detail-1461.jpg,I love the detail of the painting such as the mountains dotted with trees and the king riding on the detailed white horse.,awe
data\raw\wikiart\Realism\nikolai-ge_frascati-clouds.jpg,Realism\nikolai-ge_frascati-clouds.jpg,Realism,nikolai-ge_frascati-clouds.jpg,"The prairies look very still, calm, and peaceful.",contentment
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_still-life-with-basket-of-apples-1887.jpg,Post_Impressionism\vincent-van-gogh_still-life-with-basket-of-apples-1887.jpg,Post_Impressionism,vincent-van-gogh_still-life-with-basket-of-apples-1887.jpg,The short brush strokes and gold with dots of blue in the background have a feeling of motion to them.  The little blue shadow indicates a very warm light elsewhere.,excitement
data\raw\wikiart\Impressionism\camille-pissarro_the-stage-on-the-road-from-ennery-to-l-hermigate-pontoise.jpg,Impressionism\camille-pissarro_the-stage-on-the-road-from-ennery-to-l-hermigate-pontoise.jpg,Impressionism,camille-pissarro_the-stage-on-the-road-from-ennery-to-l-hermigate-pontoise.jpg,"It's a pretty view of the nature, with soothing colors",contentment
data\raw\wikiart\Impressionism\childe-hassam_wild-swans-sacred-to-apollo.jpg,Impressionism\childe-hassam_wild-swans-sacred-to-apollo.jpg,Impressionism,childe-hassam_wild-swans-sacred-to-apollo.jpg,"The brightness of the whole picture is positive, the whiteness of the people in the image keeps focus on them. They are enjoying a beautiful day. This makes me peaceful and contented.",contentment
data\raw\wikiart\Romanticism\sir-lawrence-alma-tadema_loves-votaries-1891.jpg,Romanticism\sir-lawrence-alma-tadema_loves-votaries-1891.jpg,Romanticism,sir-lawrence-alma-tadema_loves-votaries-1891.jpg,The women look very relaxed as they lay on blankets. The colors are warm making it feel like the sun is shining down on them.,awe
data\raw\wikiart\Impressionism\samuel-mutzner_gr-dini-n-sevilla-1921.jpg,Impressionism\samuel-mutzner_gr-dini-n-sevilla-1921.jpg,Impressionism,samuel-mutzner_gr-dini-n-sevilla-1921.jpg,This impressionist scene of blossoming shrubs along the roadway to a clay-roofed villa evokes the contentment of a blooming Springtime.,contentment
data\raw\wikiart\Post_Impressionism\david-burliuk_view-of-the-water-rural-landscape-with-a-lake-1947.jpg,Post_Impressionism\david-burliuk_view-of-the-water-rural-landscape-with-a-lake-1947.jpg,Post_Impressionism,david-burliuk_view-of-the-water-rural-landscape-with-a-lake-1947.jpg,The boats are really well presented and the water reflection adds to this.,awe
data\raw\wikiart\Ukiyo_e\katsushika-hokusai_street-scenes-newly-pubished-5.jpg,Ukiyo_e\katsushika-hokusai_street-scenes-newly-pubished-5.jpg,Ukiyo_e,katsushika-hokusai_street-scenes-newly-pubished-5.jpg,The people in the painting just seem like people from a small village  who lead easygoing lifestyles and work together as a community which makes me feel positive.,contentment
data\raw\wikiart\Ukiyo_e\keisai-eisen_a-couple-locked-in-an-embrace-1825.jpg,Ukiyo_e\keisai-eisen_a-couple-locked-in-an-embrace-1825.jpg,Ukiyo_e,keisai-eisen_a-couple-locked-in-an-embrace-1825.jpg,"Twisted bodies, cannot tell where the people start and end.",disgust
data\raw\wikiart\Realism\berthe-morisot_a-young-girl-with-cat.jpg,Realism\berthe-morisot_a-young-girl-with-cat.jpg,Realism,berthe-morisot_a-young-girl-with-cat.jpg,Promiscuous with the colors. Certain areas are dark but then the main point is bright.,something else
data\raw\wikiart\Art_Nouveau_Modern\zinaida-serebriakova_at-breakfast-1914.jpg,Art_Nouveau_Modern\zinaida-serebriakova_at-breakfast-1914.jpg,Art_Nouveau_Modern,zinaida-serebriakova_at-breakfast-1914.jpg,The painting gives a sense of normalcy and everyday rituals. The beautiful dishes and warm soup signal that these children are well provided for.,contentment
data\raw\wikiart\Realism\boris-kustodiev_portrait-v-a-kastalsky-1921.jpg,Realism\boris-kustodiev_portrait-v-a-kastalsky-1921.jpg,Realism,boris-kustodiev_portrait-v-a-kastalsky-1921.jpg,This looks like someone's sassy college professor and I'm totally here for it.,amusement
data\raw\wikiart\Early_Renaissance\paolo-uccello_scene-of-peace-offerings-noah-s-drunkenness-and-shame-1448.jpg,Early_Renaissance\paolo-uccello_scene-of-peace-offerings-noah-s-drunkenness-and-shame-1448.jpg,Early_Renaissance,paolo-uccello_scene-of-peace-offerings-noah-s-drunkenness-and-shame-1448.jpg,The people look as if they are ready to attend a gathering or party,excitement
data\raw\wikiart\Naive_Art_Primitivism\maria-primachenko_red-poppies-1982.jpg,Naive_Art_Primitivism\maria-primachenko_red-poppies-1982.jpg,Naive_Art_Primitivism,maria-primachenko_red-poppies-1982.jpg,"The bright colors, vase and how they are all symmetrical",contentment
data\raw\wikiart\Abstract_Expressionism\paul-jenkins_untitled-2.jpg,Abstract_Expressionism\paul-jenkins_untitled-2.jpg,Abstract_Expressionism,paul-jenkins_untitled-2.jpg,The contrast here is very nice and very striking,excitement
data\raw\wikiart\Realism\camille-corot_the-path-leading-to-the-house-1854.jpg,Realism\camille-corot_the-path-leading-to-the-house-1854.jpg,Realism,camille-corot_the-path-leading-to-the-house-1854.jpg,"Warm, peaceful colors set in a Mediterranean countryside with the focus on an adult figure leading a young child on a refreshing stroll",awe
data\raw\wikiart\Rococo\bernardo-bellotto_rome-view-of-the-piazza-di-san-giovanni-in-laterano.jpg,Rococo\bernardo-bellotto_rome-view-of-the-piazza-di-san-giovanni-in-laterano.jpg,Rococo,bernardo-bellotto_rome-view-of-the-piazza-di-san-giovanni-in-laterano.jpg,The few people look very tiny compared to the expansive buildings.,contentment
data\raw\wikiart\High_Renaissance\raphael_st-cecilia-with-sts-paul-john-evangelists-augustine-and-mary-magdalene-1516.jpg,High_Renaissance\raphael_st-cecilia-with-sts-paul-john-evangelists-augustine-and-mary-magdalene-1516.jpg,High_Renaissance,raphael_st-cecilia-with-sts-paul-john-evangelists-augustine-and-mary-magdalene-1516.jpg,I like the light and shadow used on the people and the red of the man's garment is pretty.,contentment
data\raw\wikiart\Northern_Renaissance\albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,Northern_Renaissance\albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,Northern_Renaissance,albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,For some reason this man's hat looks absolutely ridiculous to me.,amusement
data\raw\wikiart\Color_Field_Painting\gene-davis_lincoln-center-1971.jpg,Color_Field_Painting\gene-davis_lincoln-center-1971.jpg,Color_Field_Painting,gene-davis_lincoln-center-1971.jpg,The transition from bold to thin lines is interesting to look at.,excitement
data\raw\wikiart\Rococo\vladimir-borovikovsky_portrait-of-prince-a-b-kurakin-1799.jpg,Rococo\vladimir-borovikovsky_portrait-of-prince-a-b-kurakin-1799.jpg,Rococo,vladimir-borovikovsky_portrait-of-prince-a-b-kurakin-1799.jpg,"The subject looks satisfied, even slightly happy, with what is under his fingertips.",contentment
data\raw\wikiart\Baroque\rembrandt_portrait-of-titus-rembrandt-s-son-1652.jpg,Baroque\rembrandt_portrait-of-titus-rembrandt-s-son-1652.jpg,Baroque,rembrandt_portrait-of-titus-rembrandt-s-son-1652.jpg,Simple quick line drawing of a kid who's looking snotty at the moment.,disgust
data\raw\wikiart\Baroque\canaletto_san-francesco-della-vigna-church-and-campo.jpg,Baroque\canaletto_san-francesco-della-vigna-church-and-campo.jpg,Baroque,canaletto_san-francesco-della-vigna-church-and-campo.jpg,City residents are dwarfed by the stately buildings in the midst.,contentment
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_st-gimignano-1465.jpg,Early_Renaissance\benozzo-gozzoli_st-gimignano-1465.jpg,Early_Renaissance,benozzo-gozzoli_st-gimignano-1465.jpg,"The detail is awesome, the purplish tint of the clothing is calming, but the model ship he's jholding looks a little whimsical.",amusement
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_girls-with-good-luck-charms.jpg,Art_Nouveau_Modern\raphael-kirchner_girls-with-good-luck-charms.jpg,Art_Nouveau_Modern,raphael-kirchner_girls-with-good-luck-charms.jpg,There are pastel colors and soft curved lines.,contentment
data\raw\wikiart\Impressionism\maurice-prendergast_italian-flower-market-1898.jpg,Impressionism\maurice-prendergast_italian-flower-market-1898.jpg,Impressionism,maurice-prendergast_italian-flower-market-1898.jpg,"Crowded market place invokes business, commerce, activity",excitement
data\raw\wikiart\Romanticism\karl-bryullov_at-noon-1852(1).jpg,Romanticism\karl-bryullov_at-noon-1852(1).jpg,Romanticism,karl-bryullov_at-noon-1852(1).jpg,"The boy whose leg is over the wall looks bored, so he must be very relaxed",contentment
data\raw\wikiart\Post_Impressionism\le-pho_woman-on-the-balcony-1938.jpg,Post_Impressionism\le-pho_woman-on-the-balcony-1938.jpg,Post_Impressionism,le-pho_woman-on-the-balcony-1938.jpg,She looks like an angel praying above the flowers.,awe
data\raw\wikiart\Expressionism\otto-dix_nocturnal-encounter-with-a-lunatic.jpg,Expressionism\otto-dix_nocturnal-encounter-with-a-lunatic.jpg,Expressionism,otto-dix_nocturnal-encounter-with-a-lunatic.jpg,The dark colors and skeleton creates fear.,fear
data\raw\wikiart\Expressionism\zinaida-serebriakova_portrait-of-troinitsky-1924.jpg,Expressionism\zinaida-serebriakova_portrait-of-troinitsky-1924.jpg,Expressionism,zinaida-serebriakova_portrait-of-troinitsky-1924.jpg,The lighter colors used on the womans give her a very quaint quality as well as expression.,contentment
data\raw\wikiart\Expressionism\jose-gutierrez-solana_trail-traperos.jpg,Expressionism\jose-gutierrez-solana_trail-traperos.jpg,Expressionism,jose-gutierrez-solana_trail-traperos.jpg,they are picking up the pieces after a major village event,something else
data\raw\wikiart\Mannerism_Late_Renaissance\giuseppe-arcimboldo_the-lawyer-1566(1).jpg,Mannerism_Late_Renaissance\giuseppe-arcimboldo_the-lawyer-1566(1).jpg,Mannerism_Late_Renaissance,giuseppe-arcimboldo_the-lawyer-1566(1).jpg,Artificial construct of a human not apparent at first glance.,amusement
data\raw\wikiart\Impressionism\stefan-dimitrescu_peasant-counsel.jpg,Impressionism\stefan-dimitrescu_peasant-counsel.jpg,Impressionism,stefan-dimitrescu_peasant-counsel.jpg,The men use their long swords like walking sticks.,amusement
data\raw\wikiart\Realism\ilya-repin_on-the-embankment.jpg,Realism\ilya-repin_on-the-embankment.jpg,Realism,ilya-repin_on-the-embankment.jpg,"The woman is leaning over the balcony, doing what brings her contentment, looking at the sea.",contentment
data\raw\wikiart\Art_Nouveau_Modern\leon-bakst_operatic-costume-designs-1911.jpg,Art_Nouveau_Modern\leon-bakst_operatic-costume-designs-1911.jpg,Art_Nouveau_Modern,leon-bakst_operatic-costume-designs-1911.jpg,The expressions on their faces and their postures suggest a loosening of inhibitions.  The two figures are dancing passionately and wildly.,excitement
data\raw\wikiart\Mannerism_Late_Renaissance\agnolo-bronzino_garcia-de-medici.jpg,Mannerism_Late_Renaissance\agnolo-bronzino_garcia-de-medici.jpg,Mannerism_Late_Renaissance,agnolo-bronzino_garcia-de-medici.jpg,"The child looks sad, due to his frown and gaze off to the side.",sadness
data\raw\wikiart\Baroque\rembrandt_christ-seated-disputing-with-the-doctors-1654.jpg,Baroque\rembrandt_christ-seated-disputing-with-the-doctors-1654.jpg,Baroque,rembrandt_christ-seated-disputing-with-the-doctors-1654.jpg,I feel curious because I am wondering what everyone is up to especially since it seems to center around the child.,something else
data\raw\wikiart\Realism\aleksey-savrasov_lake-in-the-swiss-mountains-1866.jpg,Realism\aleksey-savrasov_lake-in-the-swiss-mountains-1866.jpg,Realism,aleksey-savrasov_lake-in-the-swiss-mountains-1866.jpg,the scene is calm and relaxing,contentment
data\raw\wikiart\Pop_Art\marjorie-strider_veronica.jpg,Pop_Art\marjorie-strider_veronica.jpg,Pop_Art,marjorie-strider_veronica.jpg,It's very arousing to see a beautiful blonde woman with flawless skin and blue eyes.,excitement
data\raw\wikiart\Abstract_Expressionism\paul-reed_29c-1964.jpg,Abstract_Expressionism\paul-reed_29c-1964.jpg,Abstract_Expressionism,paul-reed_29c-1964.jpg,"bored, this doesnt look like much effort want put into it.",something else
data\raw\wikiart\Naive_Art_Primitivism\kazimir-malevich_sausage-maker-came-to-lodz-1914.jpg,Naive_Art_Primitivism\kazimir-malevich_sausage-maker-came-to-lodz-1914.jpg,Naive_Art_Primitivism,kazimir-malevich_sausage-maker-came-to-lodz-1914.jpg,"This is very amusing, the look on the man in reds face and then the man in brown trudging through a field",amusement
data\raw\wikiart\Expressionism\george-bouzianis_still-life-with-fruit-and-pitcher-1930.jpg,Expressionism\george-bouzianis_still-life-with-fruit-and-pitcher-1930.jpg,Expressionism,george-bouzianis_still-life-with-fruit-and-pitcher-1930.jpg,The image is unrecognizable to me and therefore makes me feel confused.,something else
data\raw\wikiart\Baroque\eustache-le-sueur_the-muse-terpsichore-1655.jpg,Baroque\eustache-le-sueur_the-muse-terpsichore-1655.jpg,Baroque,eustache-le-sueur_the-muse-terpsichore-1655.jpg,"While that is not the intention, I am amused that seems to be flexing her bicep.",amusement
data\raw\wikiart\Expressionism\henri-matisse_interior-with-etruscan-vase-1940.jpg,Expressionism\henri-matisse_interior-with-etruscan-vase-1940.jpg,Expressionism,henri-matisse_interior-with-etruscan-vase-1940.jpg,I find the painting to be largely mediocre given the lack of detailing.,something else
data\raw\wikiart\Expressionism\ernst-ludwig-kirchner_two-heads-looking-at-each-other.jpg,Expressionism\ernst-ludwig-kirchner_two-heads-looking-at-each-other.jpg,Expressionism,ernst-ludwig-kirchner_two-heads-looking-at-each-other.jpg,the two faces looking at one another is sweet,awe
data\raw\wikiart\Romanticism\alfred-stevens_the-japanese-parisian-1872.jpg,Romanticism\alfred-stevens_the-japanese-parisian-1872.jpg,Romanticism,alfred-stevens_the-japanese-parisian-1872.jpg,"The subject has details and is delicate, the colors are elegant but not dramatic.",awe
data\raw\wikiart\Impressionism\camille-pissarro_apple-gatherers-1891.jpg,Impressionism\camille-pissarro_apple-gatherers-1891.jpg,Impressionism,camille-pissarro_apple-gatherers-1891.jpg,The women are gathering tasty ripe fruit from the tree to eat,contentment
data\raw\wikiart\Realism\james-tissot_journey-of-the-magi.jpg,Realism\james-tissot_journey-of-the-magi.jpg,Realism,james-tissot_journey-of-the-magi.jpg,The men marching through the desolate hills makes for an awe-inspiring sight.,awe
data\raw\wikiart\Northern_Renaissance\jean-fouquet_st-jacques-appears-to-charlemagne-1460.jpg,Northern_Renaissance\jean-fouquet_st-jacques-appears-to-charlemagne-1460.jpg,Northern_Renaissance,jean-fouquet_st-jacques-appears-to-charlemagne-1460.jpg,I am in awe of how many soldiers are protecting this tent where the king is reading things out of a rule book.,awe
data\raw\wikiart\Cubism\arthur-segal_stra-e-mit-kirchturm-1924.jpg,Cubism\arthur-segal_stra-e-mit-kirchturm-1924.jpg,Cubism,arthur-segal_stra-e-mit-kirchturm-1924.jpg,It's just an empty alleyway and makes me think about being alone.,sadness
data\raw\wikiart\Impressionism\edgar-degas_two-dancers-in-yellow-and-pink.jpg,Impressionism\edgar-degas_two-dancers-in-yellow-and-pink.jpg,Impressionism,edgar-degas_two-dancers-in-yellow-and-pink.jpg,The colors and imagery in this are a little intense for me looks like something out of a horror movie. Gives me a sense of fear.,fear
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_legendes-1903-4.jpg,Art_Nouveau_Modern\raphael-kirchner_legendes-1903-4.jpg,Art_Nouveau_Modern,raphael-kirchner_legendes-1903-4.jpg,"Honestly the first thing which comes to mind when I see this girl lifting her arm up is the funny commercials on tv for razors and shaving cream. Look, ladies! No hair anywhere!",amusement
data\raw\wikiart\Baroque\jacob-jordaens_the-holy-family-and-child-st-john-the-baptist.jpg,Baroque\jacob-jordaens_the-holy-family-and-child-st-john-the-baptist.jpg,Baroque,jacob-jordaens_the-holy-family-and-child-st-john-the-baptist.jpg,"I love the lighting, the colors, and the corporeality in this image.",awe
data\raw\wikiart\Expressionism\saul-steinberg_utopia-1974.jpg,Expressionism\saul-steinberg_utopia-1974.jpg,Expressionism,saul-steinberg_utopia-1974.jpg,someones idea of what the perfect household should be,amusement
data\raw\wikiart\Northern_Renaissance\robert-campin_trinity-of-the-broken-body-1410.jpg,Northern_Renaissance\robert-campin_trinity-of-the-broken-body-1410.jpg,Northern_Renaissance,robert-campin_trinity-of-the-broken-body-1410.jpg,The way the man is holding his rib while the other man holds him tells me he's injured and the other man is worried for his life,sadness
data\raw\wikiart\High_Renaissance\titian_angel-1522.jpg,High_Renaissance\titian_angel-1522.jpg,High_Renaissance,titian_angel-1522.jpg,Indifference. Looks like a woman is hanging up a banner. I have no sentimental attachment to this,something else
