full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Symbolism\ferdinand-hodler_the-monk-1914.jpg,Symbolism\ferdinand-hodler_the-monk-1914.jpg,Symbolism,ferdinand-hodler_the-monk-1914.jpg,"The gray jagged mountains inspire fear and dread, but the blue skies say ""it will be ok"". The danger will be over quickly.",fear
data\raw\wikiart\Post_Impressionism\ilya-mashkov_game-fish-pickles-still-life-with-pheasant-1916.jpg,Post_Impressionism\ilya-mashkov_game-fish-pickles-still-life-with-pheasant-1916.jpg,Post_Impressionism,ilya-mashkov_game-fish-pickles-still-life-with-pheasant-1916.jpg,The earthy tones make me feel comfortable and the white fish contrasts well with those tones,contentment
data\raw\wikiart\Fauvism\maurice-de-vlaminck_autumn-landscape-1905.jpg,Fauvism\maurice-de-vlaminck_autumn-landscape-1905.jpg,Fauvism,maurice-de-vlaminck_autumn-landscape-1905.jpg,the floral depiction being red and yellow with the valley being green is just a weird concept that looks bloody in general,fear
data\raw\wikiart\Rococo\louise-elisabeth-vigee-le-brun_bacchante-1785-1.jpg,Rococo\louise-elisabeth-vigee-le-brun_bacchante-1785-1.jpg,Rococo,louise-elisabeth-vigee-le-brun_bacchante-1785-1.jpg,I like that the woman looks comfortable in her own skin.,contentment
data\raw\wikiart\Romanticism\gustave-dore_enthusiasm-of-crusaders-at-the-first-view-of-jerusalem.jpg,Romanticism\gustave-dore_enthusiasm-of-crusaders-at-the-first-view-of-jerusalem.jpg,Romanticism,gustave-dore_enthusiasm-of-crusaders-at-the-first-view-of-jerusalem.jpg,The dark figures look like they are about to go into battle.,fear
data\raw\wikiart\Impressionism\gustave-caillebotte_the-harbour-of-argentueil.jpg,Impressionism\gustave-caillebotte_the-harbour-of-argentueil.jpg,Impressionism,gustave-caillebotte_the-harbour-of-argentueil.jpg,The colors are so relaxing in this picture. The way the sails are down on the boats make it seem like they are not in a hurry to go anywhere. They are just going with the flow.,contentment
data\raw\wikiart\Impressionism\childe-hassam_shoveling-snow-new-england.jpg,Impressionism\childe-hassam_shoveling-snow-new-england.jpg,Impressionism,childe-hassam_shoveling-snow-new-england.jpg,The snow looks very unrealistic and the background is uninspiring.,something else
data\raw\wikiart\Realism\vincent-van-gogh_watermill-in-kollen-near-nuenen-1884.jpg,Realism\vincent-van-gogh_watermill-in-kollen-near-nuenen-1884.jpg,Realism,vincent-van-gogh_watermill-in-kollen-near-nuenen-1884.jpg,"The scene is unnaturally dark and murky, like the tides washing up against the deck.",sadness
data\raw\wikiart\Rococo\pietro-longhi_early-morning-chocolate.jpg,Rococo\pietro-longhi_early-morning-chocolate.jpg,Rococo,pietro-longhi_early-morning-chocolate.jpg,I looks like these men are having tea with a sick relative.,something else
data\raw\wikiart\Color_Field_Painting\barnett-newman_the-wild-1950.jpg,Color_Field_Painting\barnett-newman_the-wild-1950.jpg,Color_Field_Painting,barnett-newman_the-wild-1950.jpg,It reminds me of Pong and now I want to play.,excitement
data\raw\wikiart\Rococo\bernardo-bellotto_a-view-of-the-lobkowicz-palace-in-vienna-1761.jpg,Rococo\bernardo-bellotto_a-view-of-the-lobkowicz-palace-in-vienna-1761.jpg,Rococo,bernardo-bellotto_a-view-of-the-lobkowicz-palace-in-vienna-1761.jpg,The Victorian era buildings are impressive.,awe
data\raw\wikiart\Naive_Art_Primitivism\marc-chagall_isaiah-s-oracle-on-the-ruins-of-babylon-isaiah-xiii.jpg,Naive_Art_Primitivism\marc-chagall_isaiah-s-oracle-on-the-ruins-of-babylon-isaiah-xiii.jpg,Naive_Art_Primitivism,marc-chagall_isaiah-s-oracle-on-the-ruins-of-babylon-isaiah-xiii.jpg,A sense of hope exists while there is trauma on the ground.,excitement
data\raw\wikiart\Realism\pyotr-konchalovsky_willows-on-the-volkhov-1926.jpg,Realism\pyotr-konchalovsky_willows-on-the-volkhov-1926.jpg,Realism,pyotr-konchalovsky_willows-on-the-volkhov-1926.jpg,These trees look like they are guarding an undiscovered new land. They are clustered together like they are holding a secret.,excitement
data\raw\wikiart\New_Realism\edward-hopper_notre-dame.jpg,New_Realism\edward-hopper_notre-dame.jpg,New_Realism,edward-hopper_notre-dame.jpg,Its a lovely church.,awe
data\raw\wikiart\Symbolism\odilon-redon_portrait-of-madame-arthur-fontaine-1901.jpg,Symbolism\odilon-redon_portrait-of-madame-arthur-fontaine-1901.jpg,Symbolism,odilon-redon_portrait-of-madame-arthur-fontaine-1901.jpg,"The detail immediately around the woman is blurry and almost looks like it's dripping down the wall, but beyond her it becomes detailed.",fear
data\raw\wikiart\Realism\john-collier_charles-robert-darwin-1883.jpg,Realism\john-collier_charles-robert-darwin-1883.jpg,Realism,john-collier_charles-robert-darwin-1883.jpg,"The dark and severe, but good clothes suggest a great scientist or writer. The white beard and lined face suggest age but the eyes are intense.",awe
data\raw\wikiart\Impressionism\gustave-caillebotte_the-pontoon-at-argenteuil-1887.jpg,Impressionism\gustave-caillebotte_the-pontoon-at-argenteuil-1887.jpg,Impressionism,gustave-caillebotte_the-pontoon-at-argenteuil-1887.jpg,the building walkway looks like a long tongue,amusement
data\raw\wikiart\Art_Nouveau_Modern\jacek-malczewski_the-tribute-money-triptych-left.jpg,Art_Nouveau_Modern\jacek-malczewski_the-tribute-money-triptych-left.jpg,Art_Nouveau_Modern,jacek-malczewski_the-tribute-money-triptych-left.jpg,I like this.  It appears to be a portrait of a painter possibly standing in front of his large painting and he appears to be proud of it.,awe
data\raw\wikiart\Art_Nouveau_Modern\felix-vallotton_the-beautiful-sunday-1895.jpg,Art_Nouveau_Modern\felix-vallotton_the-beautiful-sunday-1895.jpg,Art_Nouveau_Modern,felix-vallotton_the-beautiful-sunday-1895.jpg,The mood is relaxed and feels unrushed. The people feel content,contentment
data\raw\wikiart\Impressionism\alfred-sisley_snow-at-louveciennes-1874.jpg,Impressionism\alfred-sisley_snow-at-louveciennes-1874.jpg,Impressionism,alfred-sisley_snow-at-louveciennes-1874.jpg,A village on an ordinary day.,contentment
data\raw\wikiart\Cubism\andre-masson_the-sand-crab.jpg,Cubism\andre-masson_the-sand-crab.jpg,Cubism,andre-masson_the-sand-crab.jpg,this one scares me.,fear
data\raw\wikiart\Symbolism\kuzma-petrov-vodkin_boys-on-the-background-of-the-city-1921.jpg,Symbolism\kuzma-petrov-vodkin_boys-on-the-background-of-the-city-1921.jpg,Symbolism,kuzma-petrov-vodkin_boys-on-the-background-of-the-city-1921.jpg,The boy standing seems to be helping the weary boy on the ground,awe
data\raw\wikiart\Contemporary_Realism\jamie-wyeth_dandelions.jpg,Contemporary_Realism\jamie-wyeth_dandelions.jpg,Contemporary_Realism,jamie-wyeth_dandelions.jpg,Feels like rage. Like the hands of a storm are about to grab something/someone/a town or village and destroy it. So I guess is is fear of what's coming and the rage of the storm about to ravage something.,fear
data\raw\wikiart\Realism\vincent-van-gogh_woman-peeling-potatoes-near-a-window-1881.jpg,Realism\vincent-van-gogh_woman-peeling-potatoes-near-a-window-1881.jpg,Realism,vincent-van-gogh_woman-peeling-potatoes-near-a-window-1881.jpg,This ppicture makes me feel sad. She looks like my grandma who had to work so hard to raise a family by herself.,sadness
data\raw\wikiart\Cubism\miriam-schapiro_moving-away-1985.jpg,Cubism\miriam-schapiro_moving-away-1985.jpg,Cubism,miriam-schapiro_moving-away-1985.jpg,the colors are so bright and there are flowers and it looks like dancing it gives you a feel of happiness and excitement,excitement
data\raw\wikiart\Romanticism\orest-kiprensky_portrait-of-alexander-shishkov-1825.jpg,Romanticism\orest-kiprensky_portrait-of-alexander-shishkov-1825.jpg,Romanticism,orest-kiprensky_portrait-of-alexander-shishkov-1825.jpg,The varied use of colors is quite beautiful as they enhance the warmness of the backdrop.,contentment
data\raw\wikiart\Naive_Art_Primitivism\seraphine-louis_unknown-title-5.jpg,Naive_Art_Primitivism\seraphine-louis_unknown-title-5.jpg,Naive_Art_Primitivism,seraphine-louis_unknown-title-5.jpg,The paired yellow seeds run through the plant like a hundred little caterpillar's  running in all directions.,contentment
data\raw\wikiart\Post_Impressionism\edouard-cortes_the-place-de-opera.jpg,Post_Impressionism\edouard-cortes_the-place-de-opera.jpg,Post_Impressionism,edouard-cortes_the-place-de-opera.jpg,the sounds and lights of a large city are perplexing,awe
data\raw\wikiart\Rococo\giovanni-battista-tiepolo_the-marriage-of-the-emperor-frederick-barbarossa-to-beatrice-of-burgundy-1751.jpg,Rococo\giovanni-battista-tiepolo_the-marriage-of-the-emperor-frederick-barbarossa-to-beatrice-of-burgundy-1751.jpg,Rococo,giovanni-battista-tiepolo_the-marriage-of-the-emperor-frederick-barbarossa-to-beatrice-of-burgundy-1751.jpg,I love the detail and the bright vivid colors.  Makes me hope for the couple,something else
data\raw\wikiart\Northern_Renaissance\hieronymus-bosch_triptych-of-last-judgement.jpg,Northern_Renaissance\hieronymus-bosch_triptych-of-last-judgement.jpg,Northern_Renaissance,hieronymus-bosch_triptych-of-last-judgement.jpg,He is bearing burdens that aren't his,sadness
data\raw\wikiart\Post_Impressionism\bertalan-por_margitka-1938.jpg,Post_Impressionism\bertalan-por_margitka-1938.jpg,Post_Impressionism,bertalan-por_margitka-1938.jpg,the subject has a very contemplative look,awe
data\raw\wikiart\Mannerism_Late_Renaissance\agnolo-bronzino_venus-cupid-and-envy.jpg,Mannerism_Late_Renaissance\agnolo-bronzino_venus-cupid-and-envy.jpg,Mannerism_Late_Renaissance,agnolo-bronzino_venus-cupid-and-envy.jpg,Nakedness is not what I want to see in art.,disgust
data\raw\wikiart\Impressionism\pierre-auguste-renoir_anemones-1916.jpg,Impressionism\pierre-auguste-renoir_anemones-1916.jpg,Impressionism,pierre-auguste-renoir_anemones-1916.jpg,These four flowers look great with the background there. Seems excellent!,contentment
data\raw\wikiart\Expressionism\edvard-munch_melancholy-1892.jpg,Expressionism\edvard-munch_melancholy-1892.jpg,Expressionism,edvard-munch_melancholy-1892.jpg,Too simplistic; not sure if the focus is on the man's face or the light in the distance.,contentment
data\raw\wikiart\Naive_Art_Primitivism\marc-chagall_the-frog-who-wished-to-be-as-big-as-the-ox-1930.jpg,Naive_Art_Primitivism\marc-chagall_the-frog-who-wished-to-be-as-big-as-the-ox-1930.jpg,Naive_Art_Primitivism,marc-chagall_the-frog-who-wished-to-be-as-big-as-the-ox-1930.jpg,This is disgust of a dying animal sacrificing and he is torn by another animal and now there is no hope for survival.,disgust
data\raw\wikiart\Impressionism\pierre-auguste-renoir_portrait-of-gabrielle.jpg,Impressionism\pierre-auguste-renoir_portrait-of-gabrielle.jpg,Impressionism,pierre-auguste-renoir_portrait-of-gabrielle.jpg,The narrow eyes and down turned lips make me think the woman is sad.,sadness
data\raw\wikiart\Impressionism\childe-hassam_dock-of-tuileries-1889.jpg,Impressionism\childe-hassam_dock-of-tuileries-1889.jpg,Impressionism,childe-hassam_dock-of-tuileries-1889.jpg,a very busy street with all people going in the same direction of the street,contentment
data\raw\wikiart\Pop_Art\martial-raysse_snack-1964.jpg,Pop_Art\martial-raysse_snack-1964.jpg,Pop_Art,martial-raysse_snack-1964.jpg,"young, beautiful and bikini girls always excite me.",excitement
data\raw\wikiart\Realism\ilya-repin_in-the-upper-tier-of-the-theater-1920.jpg,Realism\ilya-repin_in-the-upper-tier-of-the-theater-1920.jpg,Realism,ilya-repin_in-the-upper-tier-of-the-theater-1920.jpg,The fact that this is done in all black and the people standing around gambling look ghost like provokes a sense of fear.,fear
data\raw\wikiart\Fauvism\august-macke_children-at-the-fountain.jpg,Fauvism\august-macke_children-at-the-fountain.jpg,Fauvism,august-macke_children-at-the-fountain.jpg,The people in this painting going about their daily lives fills me with peace.,contentment
data\raw\wikiart\Abstract_Expressionism\sam-francis_untitled-sfp-89-57-1989.jpg,Abstract_Expressionism\sam-francis_untitled-sfp-89-57-1989.jpg,Abstract_Expressionism,sam-francis_untitled-sfp-89-57-1989.jpg,I enjoy the splotchy look to the paint aesthetic,contentment
data\raw\wikiart\Impressionism\eugene-boudin_beach-scene-at-trouville.jpg,Impressionism\eugene-boudin_beach-scene-at-trouville.jpg,Impressionism,eugene-boudin_beach-scene-at-trouville.jpg,looks like a seaside village in spring or fall. Reason to be outside but not cold enough for heavy clothes,contentment
data\raw\wikiart\Impressionism\petre-abrudan_tough-winter-1938.jpg,Impressionism\petre-abrudan_tough-winter-1938.jpg,Impressionism,petre-abrudan_tough-winter-1938.jpg,People walking in a very heavy down pour of rain,sadness
data\raw\wikiart\Expressionism\george-bouzianis_boy-outdoors-1927(1).jpg,Expressionism\george-bouzianis_boy-outdoors-1927(1).jpg,Expressionism,george-bouzianis_boy-outdoors-1927(1).jpg,I do not have any feelings towards this piece.,something else
data\raw\wikiart\Post_Impressionism\ilya-mashkov_tangerines-and-glass.jpg,Post_Impressionism\ilya-mashkov_tangerines-and-glass.jpg,Post_Impressionism,ilya-mashkov_tangerines-and-glass.jpg,The contrasting colors make the food and drink look appealing. I want to taste the picture.,contentment
data\raw\wikiart\Abstract_Expressionism\dan-christensen_jivaro-i.jpg,Abstract_Expressionism\dan-christensen_jivaro-i.jpg,Abstract_Expressionism,dan-christensen_jivaro-i.jpg,Boredom. It looks like scratches on paper and nothing more. Boring boring. Lack of color and action.,something else
data\raw\wikiart\Realism\vincent-van-gogh_head-of-a-peasant-woman-with-white-cap-1885-6.jpg,Realism\vincent-van-gogh_head-of-a-peasant-woman-with-white-cap-1885-6.jpg,Realism,vincent-van-gogh_head-of-a-peasant-woman-with-white-cap-1885-6.jpg,The woman looks scared since her mouth is slightly open,fear
data\raw\wikiart\Rococo\jean-baptiste-simeon-chardin_a-game-of-billiards-1725.jpg,Rococo\jean-baptiste-simeon-chardin_a-game-of-billiards-1725.jpg,Rococo,jean-baptiste-simeon-chardin_a-game-of-billiards-1725.jpg,There's something about the room that makes me feel kind of claustrophobic.,sadness
data\raw\wikiart\Contemporary_Realism\eric-fischl_the-sheer-weight-of-history.jpg,Contemporary_Realism\eric-fischl_the-sheer-weight-of-history.jpg,Contemporary_Realism,eric-fischl_the-sheer-weight-of-history.jpg,The lighting is really well done,contentment
data\raw\wikiart\Romanticism\franz-richard-unterberger_the-bay-of-naples-1.jpg,Romanticism\franz-richard-unterberger_the-bay-of-naples-1.jpg,Romanticism,franz-richard-unterberger_the-bay-of-naples-1.jpg,"This gives me a peaceful, happy feeling while looking at this painting knowing the men are fishing off the shore and the women will clean and cook the fish for them. It is a calming day",contentment
data\raw\wikiart\High_Renaissance\titian_portrait-of-a-young-woman.jpg,High_Renaissance\titian_portrait-of-a-young-woman.jpg,High_Renaissance,titian_portrait-of-a-young-woman.jpg,Her expression says so much without knowing how she is feeling.,contentment
data\raw\wikiart\Romanticism\william-turner_chichester-canal.jpg,Romanticism\william-turner_chichester-canal.jpg,Romanticism,william-turner_chichester-canal.jpg,"The dreary colors used imply a sadness, even the image of a war or leaving home perhaps never to return.",sadness
data\raw\wikiart\Pop_Art\rosalyn-drexler_men-and-machines-v-1966.jpg,Pop_Art\rosalyn-drexler_men-and-machines-v-1966.jpg,Pop_Art,rosalyn-drexler_men-and-machines-v-1966.jpg,This could represent a medal or award the man waiting.,excitement
data\raw\wikiart\Art_Nouveau_Modern\anna-ostroumova-lebedeva_the-gate-and-the-road-to-etyup-1923.jpg,Art_Nouveau_Modern\anna-ostroumova-lebedeva_the-gate-and-the-road-to-etyup-1923.jpg,Art_Nouveau_Modern,anna-ostroumova-lebedeva_the-gate-and-the-road-to-etyup-1923.jpg,It looks bleak to me - like a snowy landscape and the gates are kind of restrictive - blocking a lot of the scene,something else
data\raw\wikiart\Symbolism\george-frederick-watts_orpheus-and-eurydice-1.jpg,Symbolism\george-frederick-watts_orpheus-and-eurydice-1.jpg,Symbolism,george-frederick-watts_orpheus-and-eurydice-1.jpg,"Very, very, sad as his lover has died.",sadness
data\raw\wikiart\Abstract_Expressionism\sam-francis_untitled-exp-sf-56-04-1982.jpg,Abstract_Expressionism\sam-francis_untitled-exp-sf-56-04-1982.jpg,Abstract_Expressionism,sam-francis_untitled-exp-sf-56-04-1982.jpg,I like the perfection of the unorthodox cross in the center and the four colorful paint splashed edges.,contentment
data\raw\wikiart\Cubism\ben-nicholson_3-forms-in-a-landscape-1967.jpg,Cubism\ben-nicholson_3-forms-in-a-landscape-1967.jpg,Cubism,ben-nicholson_3-forms-in-a-landscape-1967.jpg,The simple lines and shapes make me feel content.,contentment
data\raw\wikiart\Minimalism\robert-mangold_green-column-figure-2003.jpg,Minimalism\robert-mangold_green-column-figure-2003.jpg,Minimalism,robert-mangold_green-column-figure-2003.jpg,The flowing curvy lines remind me of figure skating and it has an asian aesthetic to it.,contentment
data\raw\wikiart\Baroque\bartolome-esteban-murillo_saint-anthony-of-padua-adore-the-child-1.jpg,Baroque\bartolome-esteban-murillo_saint-anthony-of-padua-adore-the-child-1.jpg,Baroque,bartolome-esteban-murillo_saint-anthony-of-padua-adore-the-child-1.jpg,A classically styled drawing that is beautifully executed and is also very inspiring.,something else
data\raw\wikiart\Early_Renaissance\sandro-botticelli_santa-maria-novella(1).jpg,Early_Renaissance\sandro-botticelli_santa-maria-novella(1).jpg,Early_Renaissance,sandro-botticelli_santa-maria-novella(1).jpg,"I'm in awe of this Biblical scene - Jesus' birth. The blue colors are especially striking, which is interesting.",awe
data\raw\wikiart\Expressionism\walter-battiss_le-d-jeuner.jpg,Expressionism\walter-battiss_le-d-jeuner.jpg,Expressionism,walter-battiss_le-d-jeuner.jpg,"These are the times of innocence, love, peace and joy, beause no father mother and child can enjoy themselves in this way ever again for fear of going to jail.",excitement
data\raw\wikiart\Naive_Art_Primitivism\radi-nedelchev_balloons-2004.jpg,Naive_Art_Primitivism\radi-nedelchev_balloons-2004.jpg,Naive_Art_Primitivism,radi-nedelchev_balloons-2004.jpg,The cheerfulness of the balloons is marred by the corporate logos.,anger
data\raw\wikiart\Impressionism\camille-pissarro_the-road-to-louveciennes-at-the-outskirts-of-the-forest-1871.jpg,Impressionism\camille-pissarro_the-road-to-louveciennes-at-the-outskirts-of-the-forest-1871.jpg,Impressionism,camille-pissarro_the-road-to-louveciennes-at-the-outskirts-of-the-forest-1871.jpg,A country scene of the long walk home in the valley of the summer heat.,contentment
data\raw\wikiart\Post_Impressionism\martiros-saryan_flowers-1912.jpg,Post_Impressionism\martiros-saryan_flowers-1912.jpg,Post_Impressionism,martiros-saryan_flowers-1912.jpg,"This image is very plain and forgettable, nothing memorable",something else
data\raw\wikiart\Art_Nouveau_Modern\leon-bakst_cleopatre-syrian-dance-1909.jpg,Art_Nouveau_Modern\leon-bakst_cleopatre-syrian-dance-1909.jpg,Art_Nouveau_Modern,leon-bakst_cleopatre-syrian-dance-1909.jpg,"The womans blood red garment she holds up, is like a large cut of meat.",excitement
data\raw\wikiart\Expressionism\natalia-goncharova_the-evangelists-in-four-parts.jpg,Expressionism\natalia-goncharova_the-evangelists-in-four-parts.jpg,Expressionism,natalia-goncharova_the-evangelists-in-four-parts.jpg,These guys look confused as they read text from long pieces of parchment,amusement
data\raw\wikiart\Rococo\pietro-longhi_the-little-concert.jpg,Rococo\pietro-longhi_the-little-concert.jpg,Rococo,pietro-longhi_the-little-concert.jpg,"The painting is kind of cartoonish in it's drawing style which isnt' quite realistic, plus Victorian settings with people in their exotic clothes tends to be amusing",amusement
data\raw\wikiart\Expressionism\martiros-saryan_by-the-sea-1908.jpg,Expressionism\martiros-saryan_by-the-sea-1908.jpg,Expressionism,martiros-saryan_by-the-sea-1908.jpg,"The perspective is so strange in this photo, the man and animals look as big as mountains.",awe
data\raw\wikiart\Post_Impressionism\richard-gerstl_mathilde-schoenberg-in-garden-1907(1).jpg,Post_Impressionism\richard-gerstl_mathilde-schoenberg-in-garden-1907(1).jpg,Post_Impressionism,richard-gerstl_mathilde-schoenberg-in-garden-1907(1).jpg,The colors are happy and bright but it feels unfinished and undefined.,something else
data\raw\wikiart\Impressionism\konstantin-makovsky_portrait-of-artist-s-daughter-olya.jpg,Impressionism\konstantin-makovsky_portrait-of-artist-s-daughter-olya.jpg,Impressionism,konstantin-makovsky_portrait-of-artist-s-daughter-olya.jpg,The woman's cheeks are flushed because she's sexually excited,excitement
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_disembarkation-at-ostia-1465.jpg,Early_Renaissance\benozzo-gozzoli_disembarkation-at-ostia-1465.jpg,Early_Renaissance,benozzo-gozzoli_disembarkation-at-ostia-1465.jpg,Looks like the man in the middle is very important. The characters are painted with extreme detail.,contentment
data\raw\wikiart\Pop_Art\robert-indiana_the-book-of-love-11-1996.jpg,Pop_Art\robert-indiana_the-book-of-love-11-1996.jpg,Pop_Art,robert-indiana_the-book-of-love-11-1996.jpg,Not an original piece of art as I have seen this multiple times.,something else
data\raw\wikiart\Realism\pyotr-konchalovsky_woman-on-sofa-1930.jpg,Realism\pyotr-konchalovsky_woman-on-sofa-1930.jpg,Realism,pyotr-konchalovsky_woman-on-sofa-1930.jpg,The nude woman posing by the couch makes for a sensual sight.,excitement
data\raw\wikiart\Symbolism\nicholas-roerich_armageddon.jpg,Symbolism\nicholas-roerich_armageddon.jpg,Symbolism,nicholas-roerich_armageddon.jpg,the smoke surrounding the city gives a feeling of distance and ambiguity to the scene,contentment
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_scenes-of-ancient-greece-1903-2.jpg,Art_Nouveau_Modern\raphael-kirchner_scenes-of-ancient-greece-1903-2.jpg,Art_Nouveau_Modern,raphael-kirchner_scenes-of-ancient-greece-1903-2.jpg,A child riding a tiger while adults dance is an amusing concept.,amusement
data\raw\wikiart\Rococo\vladimir-borovikovsky_alexander-i.jpg,Rococo\vladimir-borovikovsky_alexander-i.jpg,Rococo,vladimir-borovikovsky_alexander-i.jpg,This makes me think King Edward though I'm sure I'm wrong,something else
data\raw\wikiart\Impressionism\henri-de-toulouse-lautrec_the-mold-gazelle-1881.jpg,Impressionism\henri-de-toulouse-lautrec_the-mold-gazelle-1881.jpg,Impressionism,henri-de-toulouse-lautrec_the-mold-gazelle-1881.jpg,"This horse has very sad looking eyes, it makes me think that they've lost something they love, whether their young or their freedom.",sadness
data\raw\wikiart\Abstract_Expressionism\jackson-pollock_number-2(1).jpg,Abstract_Expressionism\jackson-pollock_number-2(1).jpg,Abstract_Expressionism,jackson-pollock_number-2(1).jpg,The bright yellow colored background looks difficult to have painted images into.,awe
data\raw\wikiart\Abstract_Expressionism\kazuo-nakamura_white-landscape-1953.jpg,Abstract_Expressionism\kazuo-nakamura_white-landscape-1953.jpg,Abstract_Expressionism,kazuo-nakamura_white-landscape-1953.jpg,"IS JUST A WHITE BACKGROUND WITH SOME BLACK LINES, THE LINES LOOKS LIKE THE FLOOR.",something else
data\raw\wikiart\Romanticism\alphonse-mucha_woman-with-a-burning-candle-1933.jpg,Romanticism\alphonse-mucha_woman-with-a-burning-candle-1933.jpg,Romanticism,alphonse-mucha_woman-with-a-burning-candle-1933.jpg,Feel nothing. It feels like there's nothing going on in this painting.,something else
data\raw\wikiart\Pop_Art\erro_baby-rockefeller-1963.jpg,Pop_Art\erro_baby-rockefeller-1963.jpg,Pop_Art,erro_baby-rockefeller-1963.jpg,The picture has a lot of interesting cartoon people and animals in it. I see the santa claws and animals and it is a little silly.,amusement
data\raw\wikiart\Symbolism\augustus-john_moses-and-the-brazen-serpent-1898.jpg,Symbolism\augustus-john_moses-and-the-brazen-serpent-1898.jpg,Symbolism,augustus-john_moses-and-the-brazen-serpent-1898.jpg,it is a group of people that seem to be going through a hard time and having some sort of despair based on body language and facial features.,sadness
data\raw\wikiart\Impressionism\claude-monet_the-ball-shaped-tree-argenteuil.jpg,Impressionism\claude-monet_the-ball-shaped-tree-argenteuil.jpg,Impressionism,claude-monet_the-ball-shaped-tree-argenteuil.jpg,the sun setting and its reflection being shown on the river waters makes me feel medtiative.,contentment
data\raw\wikiart\Impressionism\john-singer-sargent_white-ships-1908.jpg,Impressionism\john-singer-sargent_white-ships-1908.jpg,Impressionism,john-singer-sargent_white-ships-1908.jpg,how the reflection on the boat is rendered,awe
data\raw\wikiart\Realism\camille-corot_arleux-du-nord-the-drocourt-mill-on-the-sensee-1871.jpg,Realism\camille-corot_arleux-du-nord-the-drocourt-mill-on-the-sensee-1871.jpg,Realism,camille-corot_arleux-du-nord-the-drocourt-mill-on-the-sensee-1871.jpg,"The soft colors are attractive, the reflections in the water show how still and clear the river is, and the subjects are all resting or relaxing.",contentment
data\raw\wikiart\Fauvism\andre-derain_estaque-1905.jpg,Fauvism\andre-derain_estaque-1905.jpg,Fauvism,andre-derain_estaque-1905.jpg,"wow! the colors are so bright, fun carefree scene",awe
data\raw\wikiart\Impressionism\john-henry-twachtman_tulip-tree-greenwich.jpg,Impressionism\john-henry-twachtman_tulip-tree-greenwich.jpg,Impressionism,john-henry-twachtman_tulip-tree-greenwich.jpg,"The scene is calm, seems quiet, and is earthy",contentment
data\raw\wikiart\Mannerism_Late_Renaissance\titian_sacrifice-of-isaac-1544.jpg,Mannerism_Late_Renaissance\titian_sacrifice-of-isaac-1544.jpg,Mannerism_Late_Renaissance,titian_sacrifice-of-isaac-1544.jpg,"This scene is chaotic and violent with the cherubs being attached by the main figure, which gives a scary and fearful feeling about this piece.",fear
data\raw\wikiart\Symbolism\nicholas-roerich_flying-carpet.jpg,Symbolism\nicholas-roerich_flying-carpet.jpg,Symbolism,nicholas-roerich_flying-carpet.jpg,A flying carpet ride like this would be great fun!,excitement
data\raw\wikiart\Pop_Art\patrick-caulfield_interior-night-1971.jpg,Pop_Art\patrick-caulfield_interior-night-1971.jpg,Pop_Art,patrick-caulfield_interior-night-1971.jpg,"The lamp next to the window reminds me of something you would see in the cartoon ""Rin Tin Tin""",amusement
data\raw\wikiart\Impressionism\wilhelm-leibl_m-dchen-am-fenster-1899.jpg,Impressionism\wilhelm-leibl_m-dchen-am-fenster-1899.jpg,Impressionism,wilhelm-leibl_m-dchen-am-fenster-1899.jpg,The look on this ladies face says that she is not amused with whatever is going on,amusement
data\raw\wikiart\Post_Impressionism\maurice-prendergast_spring-flowers-1904.jpg,Post_Impressionism\maurice-prendergast_spring-flowers-1904.jpg,Post_Impressionism,maurice-prendergast_spring-flowers-1904.jpg,the flowers are  drawn very uniquely and its cool,excitement
data\raw\wikiart\Minimalism\leo-villareal_flag-2010.jpg,Minimalism\leo-villareal_flag-2010.jpg,Minimalism,leo-villareal_flag-2010.jpg,This weird glimmering flag is unappealing.,disgust
data\raw\wikiart\Post_Impressionism\maurice-utrillo_gate-saint-martin-in-paris.jpg,Post_Impressionism\maurice-utrillo_gate-saint-martin-in-paris.jpg,Post_Impressionism,maurice-utrillo_gate-saint-martin-in-paris.jpg,The dark colours and the style make it feel cold and wet. Lets you imagine being caught out in the dark and cold rain.,sadness
data\raw\wikiart\Realism\boris-kustodiev_portrait-of-elizabeth-pushkina.jpg,Realism\boris-kustodiev_portrait-of-elizabeth-pushkina.jpg,Realism,boris-kustodiev_portrait-of-elizabeth-pushkina.jpg,The lady's frown is really funny looking.,amusement
data\raw\wikiart\Impressionism\william-james-glackens_the-artist-s-wife-and-son-1911-1.jpg,Impressionism\william-james-glackens_the-artist-s-wife-and-son-1911-1.jpg,Impressionism,william-james-glackens_the-artist-s-wife-and-son-1911-1.jpg,I feel contentment imagining a simpler time in life where my mother would pick out my outfit and help me dress.,contentment
data\raw\wikiart\Baroque\canaletto_the-grand-canal-and-the-church-of-the-salute-1730.jpg,Baroque\canaletto_the-grand-canal-and-the-church-of-the-salute-1730.jpg,Baroque,canaletto_the-grand-canal-and-the-church-of-the-salute-1730.jpg,The painting is so vivid and crisp that it feels like I'm there and part of the hustle and bustle of the canal.,excitement
